id,flight_id_1,flight_id_2,detected_at,middle_point_lat,middle_point_lon,horizontal_distance,vertical_distance,remaining_time,flight_1_conflict_entry_lat,flight_1_conflict_entry_lon,flight_1_conflict_entry_flight_level,flight_1_conflict_exit_lat,flight_1_conflict_exit_lon,flight_1_conflict_exit_flight_level,flight_2_conflict_entry_lat,flight_2_conflict_entry_lon,flight_2_conflict_entry_flight_level,flight_2_conflict_exit_lat,flight_2_conflict_exit_lon,flight_2_conflict_exit_flight_level,active,last_checked
2781,PO00516957,PO00518937,2026-04-14 19:12:13.637441 +00:00,46.15859831188969,20.400005199380377,1.2054334268487383,-0.11262327862185681,-0.0021966552222091986,46.134581873496465,20.442881528140067,350.00002245015645,46.15562628965493,20.40537229039829,370.00002245015645,46.14744085001733,20.419822279524638,360.00002245015645,46.168162922821075,20.382887581529456,360.00002245015645,false,2026-04-14 19:12:18.313825 +00:00
2803,PO00494050,PO00506960,2026-04-14 19:24:34.266217 +00:00,48.47755166724429,16.114194063514756,0.2678169800321073,0.032916136221974764,0.0775884881447382,48.511284555556955,16.075843594538025,350,48.44716154414627,16.156999281140035,350,48.45288134935974,16.16538398332812,352.00002245023285,48.4988792199142,16.058549395052843,352.00002245023285,false,2026-04-14 19:25:11.859696 +00:00
2783,PO00507064,PO00516489,2026-04-14 19:12:35.101664 +00:00,51.351071521229294,10.166889495738458,0.7661551141258803,-0.0329110848691816,-0.00960242820257042,50.350926451761495,12.040270430019135,343,52.35997628865759,8.27893145061378,343,50.4020079254963,12.143593452206426,341.00028447579643,52.2913754190018,8.204762650114489,341.00028447579643,false,2026-04-14 19:12:39.580838 +00:00
2786,PO00504658,PO00511858,2026-04-14 19:16:38.422994 +00:00,47.55840885691481,13.343348560926211,0.04960794347661075,-0.059390591655741065,0.0025719943220565344,47.55145175358119,13.341028345561556,380,47.57276770259492,13.350081369283988,380,47.5633735551362,13.349669076409901,370,47.548292289833576,13.328098213901292,390,false,2026-04-14 19:17:03.354176 +00:00
2787,PO00496164,PO00522487,2026-04-14 19:18:08.877424 +00:00,48.923316440051025,13.355572669114474,2.3535519627754926,-0.11515837899015376,0.011878241302070061,48.96698833795495,13.407020758739499,377,48.91882230306067,13.302137330761335,377,48.92536761935074,13.297041315341588,370.00284390125444,48.88208749983773,13.416091271615475,370.00284390125444,false,2026-04-14 19:18:43.599903 +00:00
2785,PO00506716,PO00518960,2026-04-14 19:16:00.084175 +00:00,47.77465390021003,18.088504605672714,4.8005288249937585,0.00025779832674368213,0.1340529877091715,47.85887901887362,18.067378351224068,370,47.76746250207122,18.077091569947928,370,47.77560810724179,18.06582572693048,370.0156641240528,47.69666597265352,18.143722774588376,370.0156641240528,false,2026-04-14 19:18:50.744854 +00:00
2794,PO00506935,PO00509299,2026-04-14 19:21:47.208858 +00:00,45.82966627384706,11.557511646601634,0.04471928490687883,0.0000020742015256076063,-0.4349639071282224,54.85855154830661,15.393589811909765,380,36.80058822599492,7.72257406271531,380,54.77830795946173,15.358279895302237,380.0001260308801,36.88121736162498,7.755602816479225,380.0001260308801,false,2026-04-14 19:22:20.244081 +00:00
2795,PO00506935,PO00509299,2026-04-14 19:21:47.209734 +00:00,47.42708948453965,12.806254494712274,0.003105285331446298,0.0000008364776540927858,-0.6658679569334254,56.659859481039476,15.115826248015754,380,38.194311397267825,10.496763419683287,380,56.577615687251246,15.095170679637333,380.0000508253483,38.27657137260005,10.517257631512726,380.0000508253483,false,2026-04-14 19:22:20.244130 +00:00
2796,PO00506935,PO00509299,2026-04-14 19:21:47.210973 +00:00,49.65710582243658,13.365270607623588,0.05865117828473764,0.00000005272076219865193,-0.9820311228772143,58.88917000798316,15.663651993766312,380,40.424888822169144,11.068405282186502,380,58.8070765813418,15.641667128109317,380.0000032033744,40.507287878252185,11.087358026432222,380.0000032033744,false,2026-04-14 19:22:20.244144 +00:00
2789,PO00518127,PO00520310,2026-04-14 19:19:27.937307 +00:00,48.23644847411411,15.672938674941566,2.0441072404329104,0.00006807159900969228,0.08952028443003933,48.06556989684629,15.975305575228683,340,48.38555315418821,15.40941053228412,340,48.145768536190026,16.00859615998811,340.0041361089687,48.34890230923192,15.298442432265349,340.0041361089687,false,2026-04-14 19:20:13.816487 +00:00
2780,PO00516957,PO00518937,2026-04-14 19:12:13.636839 +00:00,45.30201783212086,21.944967791075438,0.4105546415645825,-0.03455724823752959,0.0008786646889697271,45.28616926924187,21.965315797293098,350.00000285647957,45.30721368540033,21.928381448612537,370.00000285647957,45.29251600519764,21.969919237417777,360.00000285647957,45.31337396601541,21.93197683852972,360.00000285647957,false,2026-04-14 19:13:59.279226 +00:00
2782,PO00516957,PO00518937,2026-04-14 19:12:13.637894 +00:00,46.255411253110246,20.22046847084902,1.1681858486390833,0.0000003668827789369629,-0.09329559226061207,44.88844399840851,22.833212112881416,360,47.60699962808715,17.624931341173614,360,44.854221781187945,22.723607237788585,360.00002229222133,47.67197960475736,17.700123191552468,360.00002229222133,false,2026-04-14 19:13:59.279315 +00:00
2788,PO00506247,PO00521371,2026-04-14 19:18:13.597771 +00:00,48.39774889388586,14.94001598035981,3.304522088338851,0.004148040034365026,0.2093291368080535,48.411654822657894,14.895601396773715,360,48.438721855609295,14.990670519473303,360,48.352023395649695,14.982268950507299,360.25203970287544,48.38859550162654,14.89152305468492,360.25203970287544,false,2026-04-14 19:21:10.672280 +00:00
2784,PO00511858,PO00521804,2026-04-14 19:13:30.852824 +00:00,47.46482690511443,13.172960524430582,2.8186636302905144,0.12142730766435098,0.1009506361465061,47.4746844857073,13.235327998840592,516.9644146481799,47.428103364382025,13.168115287492839,530.7934405218685,47.44514584921482,13.118987147246452,523.4231631573314,47.51137603799447,13.169409855315342,539.0910170034363,false,2026-04-14 19:14:27.431521 +00:00
2810,PO00495950,PO00518324,2026-04-14 19:26:20.178546 +00:00,48.7712622792081,13.71902862183635,2.75274899983208,0.000036751867968186285,0.11971595236720019,48.56326168653397,14.504327536147986,400,49.01811697998995,12.897226044062233,400,48.487501193130534,14.452473181958817,400.0022330859409,49.01616925717796,13.022087725176359,400.0022330859409,false,2026-04-14 19:29:32.478120 +00:00
2790,PO00489129,PO00504793,2026-04-14 19:21:03.270154 +00:00,50.10121432620242,14.666413972475345,4.082220894177546,0.14266759698343234,0.001825866593801792,50.074298541455065,14.700715558294885,380,50.07438433777605,14.698803853865417,380,50.127403564326414,14.634092623629522,370,50.12809612820074,14.63388287075937,390,false,2026-04-14 19:21:39.018414 +00:00
2791,PO00496748,PO00515484,2026-04-14 19:21:04.976646 +00:00,48.289220865770815,16.291827681696383,1.6560820983409241,0.0006692126051450302,0.145198340529534,48.255201979203,16.3285208592146,380,48.31670261758227,16.215123785606593,380,48.33807701139729,16.34072585774736,380.0406621307326,48.24690185490069,16.282940224216972,380.0406621307326,false,2026-04-14 19:21:40.320656 +00:00
2805,PO00504223,PO00506960,2026-04-14 19:24:42.391226 +00:00,48.621921143948555,15.732924964401233,1.9766768018949905,-0.1478884853195024,0.031391539408518125,48.648449571830646,15.690903788393108,350,48.574415827831665,15.736373607002022,350,48.61047085014728,15.80356569856275,341.01412484213523,48.65434832598462,15.700856763647057,341.01412484213523,false,2026-04-14 19:25:15.923202 +00:00
2798,PO00519168,PO00520714,2026-04-14 19:21:48.693317 +00:00,48.784173825724935,17.07902945483292,1.1728244222814403,0.00000035987304993375885,0.22044354310312902,48.9911954214259,16.700853678350835,370,48.56227784337178,17.47641661545066,370,49.05854452187335,16.775170790703783,370.0000218663021,48.524677516228714,17.363676734826402,370.0000218663021,false,2026-04-14 19:22:22.960657 +00:00
2799,PO00489910,PO00508631,2026-04-14 19:22:13.879342 +00:00,48.11665543693081,12.105938188333628,2.0155836316523974,-0.032361755906605914,0.053934161034787695,48.159909265415045,12.128329842372098,372,48.09982614991353,12.0523364168201,372,48.08647949818262,12.069117088438428,370.0336623379582,48.12040683421207,12.173969405703879,370.0336623379582,false,2026-04-14 19:22:49.720762 +00:00
2800,PO00489910,PO00508631,2026-04-14 19:22:13.880108 +00:00,48.12479759824706,12.146915805466856,2.90588465345219,-0.03291228249943393,0.0035094620878351967,48.17634163052017,12.133397187031944,372,48.103925369166554,12.104308057471457,372,48.0932468215205,12.125139450690101,370.0002117063992,48.12567657178103,12.22481852667392,370.0002117063992,false,2026-04-14 19:22:49.720810 +00:00
2793,PO00504539,PO00513014,2026-04-14 19:21:45.643129 +00:00,48.61419266882109,19.4235035594832,4.8013244771608505,-0.06956633798600276,0.0028307446755437234,48.579939785619764,19.41597406762311,350.00035089148804,48.594571274576715,19.358367828032527,370.00035089148804,48.62833362775405,19.512304765904364,360.00035089148804,48.64197517142619,19.455660483916517,360.00035089148804,false,2026-04-14 19:22:54.445889 +00:00
2808,PO00508631,PO00515378,2026-04-14 19:25:19.853884 +00:00,48.42014502513748,12.439618616594066,4.031881708985732,0.08851445973901054,-0.00005840095935503318,48.3873653990616,12.433886056316968,345.7290202364153,48.38468642157458,12.43621509847305,367.53732559752626,48.45406055622092,12.445357891970907,355.7290202364153,48.45182406772532,12.442999791183912,357.53732559752626,false,2026-04-14 19:25:53.173877 +00:00
2801,PO00503727,PO00516548,2026-04-14 19:23:28.561150 +00:00,52.20563483563397,5.770465262850592,3.4095786829228136,0.07146417155900942,0.00046885262613463873,52.21983144408032,5.729266950475374,370,52.21972764538039,5.730646863640707,370,52.19175293725768,5.80999470573798,360,52.191417878502584,5.810942000647292,380,false,2026-04-14 19:24:06.223005 +00:00
2806,PO00511895,PO00515484,2026-04-14 19:24:44.297628 +00:00,47.257533023705356,15.699834686900623,2.0242289753755234,0.0017595269946225518,0.09341841573736148,47.213693513506456,15.712176199856073,380,47.2904732031026,15.733871746340542,380,47.29665128352451,15.701583470738193,380.10691089219296,47.229314094687865,15.651707330667683,380.10691089219296,false,2026-04-14 19:25:20.515859 +00:00
2792,PO00517187,PO00521371,2026-04-14 19:21:12.862237 +00:00,48.783320718628296,13.652444742322169,0.06255154042378697,-0.0144922906412783,0.0001676342656010954,48.802727468669886,13.596359259721131,350.31943866990775,48.767428429353785,13.70154209391377,370.00040277820693,48.763354696457206,13.707772196426085,360.00040277820693,48.79969591547464,13.604001915927906,360.00040277820693,false,2026-04-14 19:24:45.279754 +00:00
2797,PO00519168,PO00520714,2026-04-14 19:21:48.692565 +00:00,48.784173825724935,17.07902945483292,1.1728244222814403,0.00000035987304993375885,0.22044354310312902,48.9911954214259,16.700853678350835,370,48.56227784337178,17.47641661545066,370,49.05854452187335,16.775170790703783,370.0000218663021,48.524677516228714,17.363676734826402,370.0000218663021,false,2026-04-14 19:25:22.258509 +00:00
2804,PO00503727,PO00516548,2026-04-14 19:24:41.354973 +00:00,52.08977656626597,6.5785850653287286,1.8937316981089525,-0.10581699169635905,0.00021010404400227903,52.098492500479445,6.556924956124457,370,52.09881616397301,6.55876237551603,370,52.08109528196811,6.599645713420382,360,52.08057752507975,6.601166208192366,380,false,2026-04-14 19:26:27.752749 +00:00
2809,PO00522240,PO00522487,2026-04-14 19:25:56.119256 +00:00,45.750810590451756,21.625699842019063,0.023601646084145833,0.00000029121305621410716,-1.1478133743370553,51.83352338881337,5.521074101618886,370,39.66775398283609,37.730045904111265,370,51.87424032662708,5.414465599166384,370.0000176944416,39.627724663530486,37.83721376317972,370.0000176944416,false,2026-04-14 19:27:40.054816 +00:00
2807,PO00504539,PO00506247,2026-04-14 19:25:17.083119 +00:00,49.12225838660347,17.020502648459953,1.4423838748110034,-0.1416904882752706,0.03927750010095696,49.10492404552903,17.043334784645364,1032.7620404145964,49.12625016396853,16.958651295745447,1166.5000108160311,49.12658773922347,16.99959028584591,1022.7620404145963,49.156961019480526,17.076642000244764,1162.0286206208839,false,2026-04-14 19:26:27.836203 +00:00
2802,PO00504223,PO00521804,2026-04-14 19:24:05.870490 +00:00,50.10658694112383,14.797095814147962,3.0399437523070594,-0.0873841730346584,0.0016324119001459513,50.133176125127065,14.82293743826029,360.0003846014248,50.11064035322129,14.837145101685442,380.0003846014248,50.07778039899674,14.772039631091973,370.0003846014248,50.103212867672745,14.756805888682724,370.0003846014248,false,2026-04-14 19:27:35.123570 +00:00
2811,PO00522240,PO00522487,2026-04-14 19:28:16.014936 +00:00,47.01131396785099,18.293968218710997,1.1402494336840767,0.00000034610317093954665,-0.2611909904783594,48.10821985329059,15.384556650614503,370,45.90252614332137,21.225125327957944,370,48.05684879933241,15.288351289147325,370.0000210296284,45.9776610754596,21.27783960712422,370.0000210296284,false,2026-04-14 19:29:30.806081 +00:00
2812,PO00522240,PO00522487,2026-04-14 19:28:16.015324 +00:00,45.750810590451756,21.625699842019063,0.023601646084145833,0.00000029121305621410716,-1.1478133743370553,51.83352338881337,5.521074101618886,370,39.66775398283609,37.730045904111265,370,51.87424032662708,5.414465599166384,370.0000176944416,39.627724663530486,37.83721376317972,370.0000176944416,false,2026-04-14 19:29:30.806124 +00:00
2814,PO00490091,PO00500391,2026-04-14 19:29:54.574574 +00:00,49.90508050494595,9.369710370079886,4.026497970205504,-0.11735663668718255,0.0021466616069890777,49.871411590707304,9.362272174569604,354.4368707399984,49.87178656598205,9.364605498099186,371.58062226821323,49.93794204137067,9.377617263778028,364.4368707399984,49.93850967398266,9.374736738429476,361.58062226821323,false,2026-04-14 19:30:28.987935 +00:00
2813,PO00501747,PO00506960,2026-04-14 19:29:24.675211 +00:00,50.06110957851262,12.403936220142045,3.745064964438743,0.00000376839174610363,-0.02280074555678504,50.0135259120472,12.653959653591713,380,50.13603694789353,12.066575757640088,380,49.936590584196786,12.703616502062742,380.0002289718344,50.15828486991297,12.191592967273635,380.0002289718344,false,2026-04-14 19:30:31.144053 +00:00
2890,PO00518769,PO00520880,2026-04-14 20:08:30.443275 +00:00,49.022928116883385,17.955186452119055,1.8965429623372458,0.0000009478900558881377,0.03922625107841688,49.238839458236704,17.915957990190527,370,48.83722429127558,17.980330889255,370,49.18610356360906,17.81766857824077,370.0000575948945,48.8295451544122,18.106788350789927,370.0000575948945,false,2026-04-14 20:09:06.850541 +00:00
2815,PO00522240,PO00522487,2026-04-14 19:30:37.772722 +00:00,46.41101539172053,19.791817835592717,4.267266064102313,0.000004677638501587363,-0.005378972209151334,46.56289835539612,19.39813023801587,370,46.29583712342462,20.09719653495608,370,46.563359523417546,19.51896136930477,370.00028421871735,46.22196656464385,20.152983200094152,370.00028421871735,false,2026-04-14 19:31:14.333136 +00:00
2816,PO00508151,PO00516548,2026-04-14 19:31:11.603964 +00:00,51.44898759924412,10.498912872200437,0.36565985681362373,0.03611692971659612,-0.0005219104711359773,51.448696763224106,10.496030314842344,370,51.446858792722956,10.507858571527004,370,51.45274252369836,10.487799946894746,360,51.44889910237907,10.498925440450206,380,false,2026-04-14 19:31:47.300461 +00:00
2826,PO00508151,PO00516548,2026-04-14 19:35:19.129023 +00:00,50.57674671580818,15.538988091866868,1.6220280267026579,0.000003465465935622777,-0.019085488161108076,51.096978313864824,12.5904528096805,370,50.02994280004462,18.495257102344233,370,51.10933942304101,12.459772153177838,370.00021056571234,50.070726326282255,18.610470302264908,370.00021056571234,false,2026-04-14 19:36:29.522683 +00:00
2823,PO00517398,PO00518989,2026-04-14 19:34:45.049628 +00:00,44.676076712331316,23.0629577692823,1.5027417195426322,0.030934840772721628,0.005091014057018991,44.707555796918086,23.045658035758034,370,44.670014097027234,23.09494030839618,370,44.64648296912691,23.086472148553987,360,44.68085059654768,23.02672718933679,380,false,2026-04-14 19:36:32.648977 +00:00
2822,PO00522240,PO00522487,2026-04-14 19:34:45.723548 +00:00,45.58967251130709,21.225277490564675,3.524097295738563,0.0000032420745166608697,-0.04355503733918694,45.88480614007011,20.827906213968582,370,45.33479651517997,21.56155064347437,370,45.80155790033346,20.831046406598144,370.0001969921918,45.33752948964483,21.6806066982176,370.0001969921918,false,2026-04-14 19:36:32.752229 +00:00
2819,PO00506152,PO00509229,2026-04-14 19:32:21.313791 +00:00,49.89447787265328,18.145144622257995,2.2853889678365107,-0.11840176817429252,-0.0008640846763156081,49.87010479406586,18.123058243447375,240.00006041204168,49.87701223192888,18.14021010706225,260.00006041204165,49.9024541146669,18.1665916523652,250.00006041204168,49.91461916602587,18.15018346703242,250.00006041204168,false,2026-04-14 19:32:57.489332 +00:00
2818,PO00511895,PO00516718,2026-04-14 19:31:13.327346 +00:00,50.03532212078908,16.8471094169097,4.862120719439495,0.0002260556072820618,0.03499596453421645,50.01287761578573,16.897242593123682,370,50.03078889147691,16.915261927015127,370,50.058167792273714,16.788980172643566,370.01373539976004,50.03945418361997,16.786952974856423,370.01373539976004,false,2026-04-14 19:32:58.616279 +00:00
2817,PO00508151,PO00516548,2026-04-14 19:31:11.604919 +00:00,51.411506542258,10.735040402430169,0.005861459310398283,0.00000002590730786594705,-0.2613807887716571,51.961712087976075,7.193975968650845,370,50.8612062712632,14.27606694162425,370,51.981953372826496,7.06436460057296,370.0000015741579,50.841154436966235,14.405754098872622,370.0000015741579,false,2026-04-14 19:34:07.894408 +00:00
2820,PO00500624,PO00505655,2026-04-14 19:34:04.456231 +00:00,47.09149709740123,20.067044068563153,1.6373837700337532,0.000023618513758184046,0.17516039719899673,46.88685732542614,20.777361770526724,360,47.27409962369489,19.38014558826819,360,46.86254254543222,20.661252241221888,360.00143508817195,47.34248889505167,19.449416674235817,360.00143508817195,false,2026-04-14 19:35:13.091532 +00:00
2831,PO00522240,PO00522487,2026-04-14 19:38:25.591900 +00:00,44.2910504638605,23.49549813044624,4.366275622339675,0.000005794886373541685,-0.07151690717114834,45.745081812938345,20.845067107491275,370,42.88228976413236,26.06485463371999,370,45.73156776758097,20.962125848376818,370.0003521039883,42.80526251079034,26.109944932196886,370.0003521039883,false,2026-04-14 19:40:06.438093 +00:00
2832,PO00505211,PO00507185,2026-04-14 19:39:26.127057 +00:00,50.02307420343152,9.588275527406841,1.058949526175285,0.0000010313534374328245,0.09685172133697188,50.065611277235114,8.365959651747456,370,49.98422961313565,10.78373891116042,370,50.141503233012706,8.419341933434378,370.0000626662259,49.9009526903426,10.78406161328511,370.0000626662259,false,2026-04-14 19:40:38.758239 +00:00
2833,PO00520564,PO00523097,2026-04-14 19:40:43.064012 +00:00,42.55252705785546,26.467317010208667,0.1852933716988633,0.009683584356748876,0.10643687265969293,42.550155166726384,26.47339029463528,370.0000003189462,42.553668209056184,26.46442271013817,390.0000003189462,42.5515293120179,26.46984524588518,380.0000003189462,42.55517686272519,26.460534307927592,380.0000003189462,false,2026-04-14 19:41:17.614091 +00:00
2827,PO00508151,PO00516548,2026-04-14 19:35:19.130453 +00:00,50.466864485677576,16.074913735097173,0.037005577209284414,0.0000033320341095837895,-0.017827281930444097,51.09349045109224,12.606763869266675,370,49.839646052357196,19.54279412185758,370,51.11703659220135,12.480057966138308,370.0002024582405,49.81728484705953,19.67003898312613,370.0002024582405,false,2026-04-14 19:35:55.355161 +00:00
